"Transaction","Item"
249,"network_tx_mean_m_3=[0,0.0331]"
249,"cpu_load_monthly_mean_delta=(2.18,24.7]"
249,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
249,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
249,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
249,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
249,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
249,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
249,"cpu_load_max_gradient=(0.0518,0.89]"
249,"disk_octets_read_max_gradient=(0.000457,0.0087]"
249,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
249,"disk_ops_read_max_gradient=(0.0246,0.36]"
249,"disk_ops_write_max_gradient=(0.018,0.103]"
249,"network_rx_max_gradient=(3.93e-05,0.00205]"
249,"network_tx_max_gradient=(-3.81e-05,0.000995]"
249,"is_churn=1"
250,"cpu_load_mean_m_3=(48.1,249]"
250,"disk_octets_read_mean_m_3=(4.52,185]"
250,"disk_octets_write_mean_m_3=(2.05,113]"
250,"disk_ops_read_mean_m_3=(196,3.06e+03]"
250,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
250,"network_rx_mean_m_3=(0.336,0.657]"
250,"network_tx_mean_m_3=(0.0331,0.231]"
250,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
250,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
250,"network_rx_monthly_mean_delta=(0.00219,0.1]"
250,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
250,"disk_ops_write_monthly_mean_delta=(3.95,163]"
250,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
250,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
250,"cpu_load_max_gradient=[-2.69,-0.0235]"
250,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
250,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
250,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
250,"disk_ops_write_max_gradient=(0.103,6.43]"
250,"network_rx_max_gradient=(3.93e-05,0.00205]"
250,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
250,"is_churn=0"
251,"cpu_load_mean_m_3=[0.349,8.91]"
251,"disk_octets_read_mean_m_3=(0.149,1.22]"
251,"disk_octets_write_mean_m_3=[0,0.525]"
251,"disk_ops_read_mean_m_3=[0,6.3]"
251,"disk_ops_write_mean_m_3=(8.28,17.2]"
251,"network_rx_mean_m_3=[0,0.109]"
251,"network_tx_mean_m_3=(0.231,1.27]"
251,"cpu_load_monthly_mean_delta=(0.365,2.18]"
251,"network_tx_monthly_mean_delta=(0.0454,13.9]"
251,"network_rx_monthly_mean_delta=(0.00219,0.1]"
251,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
251,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
251,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
251,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
251,"cpu_load_max_gradient=(0.00666,0.0518]"
251,"disk_octets_read_max_gradient=(0.000457,0.0087]"
251,"disk_octets_write_max_gradient=(0.0012,0.00662]"
251,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
251,"disk_ops_write_max_gradient=(0.018,0.103]"
251,"network_rx_max_gradient=(3.93e-05,0.00205]"
251,"network_tx_max_gradient=(0.000995,0.676]"
251,"is_churn=0"
252,"cpu_load_mean_m_3=(21.3,48.1]"
252,"disk_octets_read_mean_m_3=(1.22,4.52]"
252,"disk_octets_write_mean_m_3=(1.05,2.05]"
252,"disk_ops_read_mean_m_3=(48.5,196]"
252,"disk_ops_write_mean_m_3=(17.2,48.5]"
252,"network_rx_mean_m_3=(0.657,192]"
252,"network_tx_mean_m_3=(0.0331,0.231]"
252,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
252,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
252,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
252,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
252,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
252,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
252,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
252,"cpu_load_max_gradient=[-2.69,-0.0235]"
252,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
252,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
252,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
252,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
252,"network_rx_max_gradient=[-1.59,-0.00237]"
252,"network_tx_max_gradient=[-0.401,-0.00242]"
252,"is_churn=1"
253,"cpu_load_mean_m_3=(8.91,21.3]"
253,"disk_octets_read_mean_m_3=(1.22,4.52]"
253,"disk_octets_write_mean_m_3=(0.525,1.05]"
253,"disk_ops_read_mean_m_3=(48.5,196]"
253,"disk_ops_write_mean_m_3=(8.28,17.2]"
253,"network_rx_mean_m_3=(0.657,192]"
253,"network_tx_mean_m_3=(1.27,309]"
253,"cpu_load_monthly_mean_delta=(2.18,24.7]"
253,"network_tx_monthly_mean_delta=(0.0454,13.9]"
253,"network_rx_monthly_mean_delta=(0.1,22]"
253,"disk_ops_read_monthly_mean_delta=(12.2,701]"
253,"disk_ops_write_monthly_mean_delta=(3.95,163]"
253,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
253,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
253,"cpu_load_max_gradient=(0.0518,0.89]"
253,"disk_octets_read_max_gradient=(0.0087,1.74]"
253,"disk_octets_write_max_gradient=(0.0012,0.00662]"
253,"disk_ops_read_max_gradient=(0.36,18.8]"
253,"disk_ops_write_max_gradient=(0.018,0.103]"
253,"network_rx_max_gradient=(0.00205,0.686]"
253,"network_tx_max_gradient=(0.000995,0.676]"
253,"is_churn=0"
254,"cpu_load_mean_m_3=(8.91,21.3]"
254,"disk_octets_read_mean_m_3=(0.149,1.22]"
254,"disk_octets_write_mean_m_3=(0.525,1.05]"
254,"disk_ops_read_mean_m_3=(6.3,48.5]"
254,"disk_ops_write_mean_m_3=(8.28,17.2]"
254,"network_rx_mean_m_3=(0.336,0.657]"
254,"network_tx_mean_m_3=[0,0.0331]"
254,"cpu_load_monthly_mean_delta=(0.365,2.18]"
254,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
254,"network_rx_monthly_mean_delta=(0.00219,0.1]"
254,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
254,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
254,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
254,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
254,"cpu_load_max_gradient=(0.00666,0.0518]"
254,"disk_octets_read_max_gradient=(0.000457,0.0087]"
254,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
254,"disk_ops_read_max_gradient=(0.36,18.8]"
254,"disk_ops_write_max_gradient=(0.018,0.103]"
254,"network_rx_max_gradient=(3.93e-05,0.00205]"
254,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
254,"is_churn=0"
255,"cpu_load_mean_m_3=(48.1,249]"
255,"disk_octets_read_mean_m_3=[0,0.149]"
255,"disk_octets_write_mean_m_3=(0.525,1.05]"
255,"disk_ops_read_mean_m_3=(6.3,48.5]"
255,"disk_ops_write_mean_m_3=(8.28,17.2]"
255,"network_rx_mean_m_3=(0.109,0.336]"
255,"network_tx_mean_m_3=[0,0.0331]"
255,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
255,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
255,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
255,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
255,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
255,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
255,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
255,"cpu_load_max_gradient=[-2.69,-0.0235]"
255,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
255,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
255,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
255,"disk_ops_write_max_gradient=(-0.0384,0.018]"
255,"network_rx_max_gradient=[-1.59,-0.00237]"
255,"network_tx_max_gradient=[-0.401,-0.00242]"
255,"is_churn=1"
256,"cpu_load_mean_m_3=(8.91,21.3]"
256,"disk_octets_read_mean_m_3=(1.22,4.52]"
256,"disk_octets_write_mean_m_3=(1.05,2.05]"
256,"disk_ops_read_mean_m_3=(48.5,196]"
256,"disk_ops_write_mean_m_3=(17.2,48.5]"
256,"network_rx_mean_m_3=(0.336,0.657]"
256,"network_tx_mean_m_3=(0.231,1.27]"
256,"cpu_load_monthly_mean_delta=(2.18,24.7]"
256,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
256,"network_rx_monthly_mean_delta=(0.1,22]"
256,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
256,"disk_ops_write_monthly_mean_delta=(3.95,163]"
256,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
256,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
256,"cpu_load_max_gradient=(0.0518,0.89]"
256,"disk_octets_read_max_gradient=(0.000457,0.0087]"
256,"disk_octets_write_max_gradient=(0.0012,0.00662]"
256,"disk_ops_read_max_gradient=(0.0246,0.36]"
256,"disk_ops_write_max_gradient=(0.103,6.43]"
256,"network_rx_max_gradient=(0.00205,0.686]"
256,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
256,"is_churn=0"
257,"cpu_load_mean_m_3=(21.3,48.1]"
257,"disk_octets_read_mean_m_3=(4.52,185]"
257,"disk_octets_write_mean_m_3=(1.05,2.05]"
257,"disk_ops_read_mean_m_3=(196,3.06e+03]"
257,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
257,"network_rx_mean_m_3=(0.336,0.657]"
257,"network_tx_mean_m_3=(0.0331,0.231]"
257,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
257,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
257,"network_rx_monthly_mean_delta=(0.1,22]"
257,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
257,"disk_ops_write_monthly_mean_delta=(3.95,163]"
257,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
257,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
257,"cpu_load_max_gradient=[-2.69,-0.0235]"
257,"disk_octets_read_max_gradient=(0.0087,1.74]"
257,"disk_octets_write_max_gradient=(0.0012,0.00662]"
257,"disk_ops_read_max_gradient=(0.36,18.8]"
257,"disk_ops_write_max_gradient=(0.103,6.43]"
257,"network_rx_max_gradient=(0.00205,0.686]"
257,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
257,"is_churn=1"
258,"cpu_load_mean_m_3=(21.3,48.1]"
258,"disk_octets_read_mean_m_3=(0.149,1.22]"
258,"disk_octets_write_mean_m_3=[0,0.525]"
258,"disk_ops_read_mean_m_3=(6.3,48.5]"
258,"disk_ops_write_mean_m_3=(17.2,48.5]"
258,"network_rx_mean_m_3=(0.336,0.657]"
258,"network_tx_mean_m_3=(1.27,309]"
258,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
258,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
258,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
258,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
258,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
258,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
258,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
258,"cpu_load_max_gradient=(-0.0235,0.00666]"
258,"disk_octets_read_max_gradient=(0.000457,0.0087]"
258,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
258,"disk_ops_read_max_gradient=(0.0246,0.36]"
258,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
258,"network_rx_max_gradient=[-1.59,-0.00237]"
258,"network_tx_max_gradient=[-0.401,-0.00242]"
258,"is_churn=0"
259,"cpu_load_mean_m_3=[0.349,8.91]"
259,"disk_octets_read_mean_m_3=[0,0.149]"
259,"disk_octets_write_mean_m_3=[0,0.525]"
259,"disk_ops_read_mean_m_3=[0,6.3]"
259,"disk_ops_write_mean_m_3=[0,8.28]"
259,"network_rx_mean_m_3=[0,0.109]"
259,"network_tx_mean_m_3=[0,0.0331]"
259,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
259,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
259,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
259,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
259,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
259,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
259,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
259,"cpu_load_max_gradient=[-2.69,-0.0235]"
259,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
259,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
259,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
259,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
259,"network_rx_max_gradient=[-1.59,-0.00237]"
259,"network_tx_max_gradient=(-3.81e-05,0.000995]"
259,"is_churn=0"
260,"cpu_load_mean_m_3=[0.349,8.91]"
260,"disk_octets_read_mean_m_3=(0.149,1.22]"
260,"disk_octets_write_mean_m_3=(1.05,2.05]"
260,"disk_ops_read_mean_m_3=[0,6.3]"
260,"disk_ops_write_mean_m_3=(8.28,17.2]"
260,"network_rx_mean_m_3=(0.109,0.336]"
260,"network_tx_mean_m_3=[0,0.0331]"
260,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
260,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
260,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
260,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
260,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
260,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
260,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
260,"cpu_load_max_gradient=[-2.69,-0.0235]"
260,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
260,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
260,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
260,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
260,"network_rx_max_gradient=[-1.59,-0.00237]"
260,"network_tx_max_gradient=[-0.401,-0.00242]"
260,"is_churn=1"
261,"cpu_load_mean_m_3=(48.1,249]"
261,"disk_octets_read_mean_m_3=(4.52,185]"
261,"disk_octets_write_mean_m_3=(2.05,113]"
261,"disk_ops_read_mean_m_3=(196,3.06e+03]"
261,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
261,"network_rx_mean_m_3=(0.657,192]"
261,"network_tx_mean_m_3=(1.27,309]"
261,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
261,"network_tx_monthly_mean_delta=(0.0454,13.9]"
261,"network_rx_monthly_mean_delta=(0.1,22]"
261,"disk_ops_read_monthly_mean_delta=(12.2,701]"
261,"disk_ops_write_monthly_mean_delta=(3.95,163]"
261,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
261,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
261,"cpu_load_max_gradient=(-0.0235,0.00666]"
261,"disk_octets_read_max_gradient=(0.0087,1.74]"
261,"disk_octets_write_max_gradient=(0.00662,0.548]"
261,"disk_ops_read_max_gradient=(0.36,18.8]"
261,"disk_ops_write_max_gradient=(0.103,6.43]"
261,"network_rx_max_gradient=(0.00205,0.686]"
261,"network_tx_max_gradient=(0.000995,0.676]"
261,"is_churn=0"
262,"cpu_load_mean_m_3=(48.1,249]"
262,"disk_octets_read_mean_m_3=(0.149,1.22]"
262,"disk_octets_write_mean_m_3=(0.525,1.05]"
262,"disk_ops_read_mean_m_3=(6.3,48.5]"
262,"disk_ops_write_mean_m_3=(17.2,48.5]"
262,"network_rx_mean_m_3=(0.109,0.336]"
262,"network_tx_mean_m_3=(0.0331,0.231]"
262,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
262,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
262,"network_rx_monthly_mean_delta=(0.00219,0.1]"
262,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
262,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
262,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
262,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
262,"cpu_load_max_gradient=(-0.0235,0.00666]"
262,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
262,"disk_octets_write_max_gradient=(0.0012,0.00662]"
262,"disk_ops_read_max_gradient=(0.0246,0.36]"
262,"disk_ops_write_max_gradient=(-0.0384,0.018]"
262,"network_rx_max_gradient=(0.00205,0.686]"
262,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
262,"is_churn=1"
263,"cpu_load_mean_m_3=(21.3,48.1]"
263,"disk_octets_read_mean_m_3=(0.149,1.22]"
263,"disk_octets_write_mean_m_3=(0.525,1.05]"
263,"disk_ops_read_mean_m_3=(6.3,48.5]"
263,"disk_ops_write_mean_m_3=(8.28,17.2]"
263,"network_rx_mean_m_3=(0.336,0.657]"
263,"network_tx_mean_m_3=[0,0.0331]"
263,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
263,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
263,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
263,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
263,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
263,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
263,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
263,"cpu_load_max_gradient=[-2.69,-0.0235]"
263,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
263,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
263,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
263,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
263,"network_rx_max_gradient=[-1.59,-0.00237]"
263,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
263,"is_churn=1"
264,"cpu_load_mean_m_3=(8.91,21.3]"
264,"disk_octets_read_mean_m_3=(1.22,4.52]"
264,"disk_octets_write_mean_m_3=(0.525,1.05]"
264,"disk_ops_read_mean_m_3=(48.5,196]"
264,"disk_ops_write_mean_m_3=[0,8.28]"
264,"network_rx_mean_m_3=[0,0.109]"
264,"network_tx_mean_m_3=(0.231,1.27]"
264,"cpu_load_monthly_mean_delta=(2.18,24.7]"
264,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
264,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
264,"disk_ops_read_monthly_mean_delta=(12.2,701]"
264,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
264,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
264,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
264,"cpu_load_max_gradient=(0.0518,0.89]"
264,"disk_octets_read_max_gradient=(0.000457,0.0087]"
264,"disk_octets_write_max_gradient=(0.0012,0.00662]"
264,"disk_ops_read_max_gradient=(0.36,18.8]"
264,"disk_ops_write_max_gradient=(-0.0384,0.018]"
264,"network_rx_max_gradient=(-0.00237,3.93e-05]"
264,"network_tx_max_gradient=[-0.401,-0.00242]"
264,"is_churn=0"
265,"cpu_load_mean_m_3=[0.349,8.91]"
265,"disk_octets_read_mean_m_3=(1.22,4.52]"
265,"disk_octets_write_mean_m_3=(0.525,1.05]"
265,"disk_ops_read_mean_m_3=(196,3.06e+03]"
265,"disk_ops_write_mean_m_3=(17.2,48.5]"
265,"network_rx_mean_m_3=(0.336,0.657]"
265,"network_tx_mean_m_3=(0.231,1.27]"
265,"cpu_load_monthly_mean_delta=(0.365,2.18]"
265,"network_tx_monthly_mean_delta=(0.0454,13.9]"
265,"network_rx_monthly_mean_delta=(0.1,22]"
265,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
265,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
265,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
265,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
265,"cpu_load_max_gradient=(0.00666,0.0518]"
265,"disk_octets_read_max_gradient=(0.000457,0.0087]"
265,"disk_octets_write_max_gradient=(0.0012,0.00662]"
265,"disk_ops_read_max_gradient=(0.0246,0.36]"
265,"disk_ops_write_max_gradient=(0.103,6.43]"
265,"network_rx_max_gradient=(0.00205,0.686]"
265,"network_tx_max_gradient=(0.000995,0.676]"
265,"is_churn=0"
266,"cpu_load_mean_m_3=(8.91,21.3]"
266,"disk_octets_read_mean_m_3=(1.22,4.52]"
266,"disk_octets_write_mean_m_3=[0,0.525]"
266,"disk_ops_read_mean_m_3=(6.3,48.5]"
266,"disk_ops_write_mean_m_3=[0,8.28]"
266,"network_rx_mean_m_3=(0.336,0.657]"
266,"network_tx_mean_m_3=(1.27,309]"
266,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
266,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
266,"network_rx_monthly_mean_delta=(0.00219,0.1]"
266,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
266,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
266,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
266,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
266,"cpu_load_max_gradient=[-2.69,-0.0235]"
266,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
266,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
266,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
266,"disk_ops_write_max_gradient=(-0.0384,0.018]"
266,"network_rx_max_gradient=(3.93e-05,0.00205]"
266,"network_tx_max_gradient=[-0.401,-0.00242]"
266,"is_churn=0"
267,"cpu_load_mean_m_3=(8.91,21.3]"
267,"disk_octets_read_mean_m_3=[0,0.149]"
267,"disk_octets_write_mean_m_3=(0.525,1.05]"
267,"disk_ops_read_mean_m_3=(6.3,48.5]"
267,"disk_ops_write_mean_m_3=(8.28,17.2]"
267,"network_rx_mean_m_3=(0.336,0.657]"
267,"network_tx_mean_m_3=(0.231,1.27]"
267,"cpu_load_monthly_mean_delta=(0.365,2.18]"
267,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
267,"network_rx_monthly_mean_delta=(0.00219,0.1]"
267,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
267,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
267,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
267,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
267,"cpu_load_max_gradient=(0.00666,0.0518]"
267,"disk_octets_read_max_gradient=(0.000457,0.0087]"
267,"disk_octets_write_max_gradient=(0.0012,0.00662]"
267,"disk_ops_read_max_gradient=(0.0246,0.36]"
267,"disk_ops_write_max_gradient=(0.018,0.103]"
267,"network_rx_max_gradient=(0.00205,0.686]"
267,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
267,"is_churn=0"
268,"cpu_load_mean_m_3=(21.3,48.1]"
268,"disk_octets_read_mean_m_3=[0,0.149]"
268,"disk_octets_write_mean_m_3=[0,0.525]"
268,"disk_ops_read_mean_m_3=[0,6.3]"
268,"disk_ops_write_mean_m_3=(8.28,17.2]"
268,"network_rx_mean_m_3=(0.109,0.336]"
268,"network_tx_mean_m_3=[0,0.0331]"
268,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
268,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
268,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
268,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
268,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
268,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
268,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
268,"cpu_load_max_gradient=[-2.69,-0.0235]"
268,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
268,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
268,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
268,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
268,"network_rx_max_gradient=(-0.00237,3.93e-05]"
268,"network_tx_max_gradient=(-3.81e-05,0.000995]"
268,"is_churn=1"
269,"cpu_load_mean_m_3=(48.1,249]"
269,"disk_octets_read_mean_m_3=(4.52,185]"
269,"disk_octets_write_mean_m_3=(2.05,113]"
269,"disk_ops_read_mean_m_3=(196,3.06e+03]"
269,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
269,"network_rx_mean_m_3=(0.657,192]"
269,"network_tx_mean_m_3=(0.231,1.27]"
269,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
269,"network_tx_monthly_mean_delta=(0.0454,13.9]"
269,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
269,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
269,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
269,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
269,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
269,"cpu_load_max_gradient=(-0.0235,0.00666]"
269,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
269,"disk_octets_write_max_gradient=(0.00662,0.548]"
269,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
269,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
269,"network_rx_max_gradient=(0.00205,0.686]"
269,"network_tx_max_gradient=(0.000995,0.676]"
269,"is_churn=0"
270,"cpu_load_mean_m_3=(21.3,48.1]"
270,"disk_octets_read_mean_m_3=(4.52,185]"
270,"disk_octets_write_mean_m_3=(2.05,113]"
270,"disk_ops_read_mean_m_3=(196,3.06e+03]"
270,"disk_ops_write_mean_m_3=(17.2,48.5]"
270,"network_rx_mean_m_3=(0.336,0.657]"
270,"network_tx_mean_m_3=(1.27,309]"
270,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
270,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
270,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
270,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
270,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
270,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
270,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
270,"cpu_load_max_gradient=[-2.69,-0.0235]"
270,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
270,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
270,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
270,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
270,"network_rx_max_gradient=[-1.59,-0.00237]"
270,"network_tx_max_gradient=[-0.401,-0.00242]"
270,"is_churn=0"
271,"cpu_load_mean_m_3=(48.1,249]"
271,"disk_octets_read_mean_m_3=(4.52,185]"
271,"disk_octets_write_mean_m_3=(2.05,113]"
271,"disk_ops_read_mean_m_3=(196,3.06e+03]"
271,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
