Transaction,Item
246,disk_ops_write_mean_m_3=medium
246,network_rx_mean_m_3=low
246,network_tx_mean_m_3=medium
246,cpu_load_monthly_mean_delta=medium
246,network_tx_monthly_mean_delta=high
246,network_rx_monthly_mean_delta=medium
246,disk_ops_read_monthly_mean_delta=high
246,disk_ops_write_monthly_mean_delta=medium
246,disk_octets_write_monthly_mean_delta=high
246,disk_octets_read_monthly_mean_delta=high
246,cpu_load_max_gradient=medium
246,disk_octets_read_max_gradient=high
246,disk_octets_write_max_gradient=high
246,disk_ops_read_max_gradient=high
246,disk_ops_write_max_gradient=medium
246,network_rx_max_gradient=medium
246,network_tx_max_gradient=high
246,is_churn=1
247,cpu_load_mean_m_3=medium
247,disk_octets_read_mean_m_3=medium
247,disk_octets_write_mean_m_3=medium
247,disk_ops_read_mean_m_3=low
247,disk_ops_write_mean_m_3=medium
247,network_rx_mean_m_3=high
247,network_tx_mean_m_3=medium
247,cpu_load_monthly_mean_delta=low
247,network_tx_monthly_mean_delta=medium
247,network_rx_monthly_mean_delta=low
247,disk_ops_read_monthly_mean_delta=low
247,disk_ops_write_monthly_mean_delta=low
247,disk_octets_write_monthly_mean_delta=low
247,disk_octets_read_monthly_mean_delta=low
247,cpu_load_max_gradient=low
247,disk_octets_read_max_gradient=low
247,disk_octets_write_max_gradient=low
247,disk_ops_read_max_gradient=low
247,disk_ops_write_max_gradient=low
247,network_rx_max_gradient=low
247,network_tx_max_gradient=low
247,is_churn=1
248,cpu_load_mean_m_3=medium
248,disk_octets_read_mean_m_3=low
248,disk_octets_write_mean_m_3=low
248,disk_ops_read_mean_m_3=low
248,disk_ops_write_mean_m_3=medium
248,network_rx_mean_m_3=high
248,network_tx_mean_m_3=medium
248,cpu_load_monthly_mean_delta=high
248,network_tx_monthly_mean_delta=medium
248,network_rx_monthly_mean_delta=medium
248,disk_ops_read_monthly_mean_delta=medium
248,disk_ops_write_monthly_mean_delta=medium
248,disk_octets_write_monthly_mean_delta=low
248,disk_octets_read_monthly_mean_delta=medium
248,cpu_load_max_gradient=high
248,disk_octets_read_max_gradient=medium
248,disk_octets_write_max_gradient=low
248,disk_ops_read_max_gradient=medium
248,disk_ops_write_max_gradient=medium
248,network_rx_max_gradient=medium
248,network_tx_max_gradient=medium
248,is_churn=1
249,cpu_load_mean_m_3=medium
249,disk_octets_read_mean_m_3=medium
249,disk_octets_write_mean_m_3=medium
249,disk_ops_read_mean_m_3=medium
249,disk_ops_write_mean_m_3=medium
249,network_rx_mean_m_3=medium
249,network_tx_mean_m_3=low
249,cpu_load_monthly_mean_delta=high
249,network_tx_monthly_mean_delta=medium
249,network_rx_monthly_mean_delta=low
249,disk_ops_read_monthly_mean_delta=medium
249,disk_ops_write_monthly_mean_delta=low
249,disk_octets_write_monthly_mean_delta=low
249,disk_octets_read_monthly_mean_delta=medium
249,cpu_load_max_gradient=high
249,disk_octets_read_max_gradient=high
249,disk_octets_write_max_gradient=low
249,disk_ops_read_max_gradient=medium
249,disk_ops_write_max_gradient=high
249,network_rx_max_gradient=medium
249,network_tx_max_gradient=medium
249,is_churn=1
250,cpu_load_mean_m_3=high
250,disk_octets_read_mean_m_3=high
250,disk_octets_write_mean_m_3=high
250,disk_ops_read_mean_m_3=high
250,disk_ops_write_mean_m_3=high
250,network_rx_mean_m_3=high
250,network_tx_mean_m_3=medium
250,cpu_load_monthly_mean_delta=low
250,network_tx_monthly_mean_delta=low
250,network_rx_monthly_mean_delta=medium
250,disk_ops_read_monthly_mean_delta=low
250,disk_ops_write_monthly_mean_delta=high
250,disk_octets_write_monthly_mean_delta=low
250,disk_octets_read_monthly_mean_delta=low
250,cpu_load_max_gradient=low
250,disk_octets_read_max_gradient=low
250,disk_octets_write_max_gradient=low
250,disk_ops_read_max_gradient=low
250,disk_ops_write_max_gradient=high
250,network_rx_max_gradient=high
250,network_tx_max_gradient=low
250,is_churn=0
251,cpu_load_mean_m_3=low
251,disk_octets_read_mean_m_3=low
251,disk_octets_write_mean_m_3=low
251,disk_ops_read_mean_m_3=low
251,disk_ops_write_mean_m_3=medium
251,network_rx_mean_m_3=low
251,network_tx_mean_m_3=high
251,cpu_load_monthly_mean_delta=high
251,network_tx_monthly_mean_delta=high
251,network_rx_monthly_mean_delta=medium
251,disk_ops_read_monthly_mean_delta=medium
251,disk_ops_write_monthly_mean_delta=medium
251,disk_octets_write_monthly_mean_delta=high
251,disk_octets_read_monthly_mean_delta=medium
251,cpu_load_max_gradient=high
251,disk_octets_read_max_gradient=medium
251,disk_octets_write_max_gradient=medium
251,disk_ops_read_max_gradient=medium
251,disk_ops_write_max_gradient=medium
251,network_rx_max_gradient=medium
251,network_tx_max_gradient=high
251,is_churn=0
252,cpu_load_mean_m_3=high
252,disk_octets_read_mean_m_3=high
252,disk_octets_write_mean_m_3=medium
252,disk_ops_read_mean_m_3=high
252,disk_ops_write_mean_m_3=medium
252,network_rx_mean_m_3=high
252,network_tx_mean_m_3=medium
252,cpu_load_monthly_mean_delta=low
252,network_tx_monthly_mean_delta=low
252,network_rx_monthly_mean_delta=low
252,disk_ops_read_monthly_mean_delta=low
252,disk_ops_write_monthly_mean_delta=low
252,disk_octets_write_monthly_mean_delta=low
252,disk_octets_read_monthly_mean_delta=low
252,cpu_load_max_gradient=low
252,disk_octets_read_max_gradient=low
252,disk_octets_write_max_gradient=low
252,disk_ops_read_max_gradient=low
252,disk_ops_write_max_gradient=low
252,network_rx_max_gradient=low
252,network_tx_max_gradient=low
252,is_churn=1
253,cpu_load_mean_m_3=low
253,disk_octets_read_mean_m_3=medium
253,disk_octets_write_mean_m_3=medium
253,disk_ops_read_mean_m_3=medium
253,disk_ops_write_mean_m_3=medium
253,network_rx_mean_m_3=high
253,network_tx_mean_m_3=high
253,cpu_load_monthly_mean_delta=high
253,network_tx_monthly_mean_delta=high
253,network_rx_monthly_mean_delta=high
253,disk_ops_read_monthly_mean_delta=high
253,disk_ops_write_monthly_mean_delta=high
253,disk_octets_write_monthly_mean_delta=high
253,disk_octets_read_monthly_mean_delta=high
253,cpu_load_max_gradient=high
253,disk_octets_read_max_gradient=high
253,disk_octets_write_max_gradient=high
253,disk_ops_read_max_gradient=high
253,disk_ops_write_max_gradient=high
253,network_rx_max_gradient=high
253,network_tx_max_gradient=high
253,is_churn=0
254,cpu_load_mean_m_3=low
254,disk_octets_read_mean_m_3=medium
254,disk_octets_write_mean_m_3=medium
254,disk_ops_read_mean_m_3=medium
254,disk_ops_write_mean_m_3=medium
254,network_rx_mean_m_3=medium
254,network_tx_mean_m_3=low
254,cpu_load_monthly_mean_delta=medium
254,network_tx_monthly_mean_delta=medium
254,network_rx_monthly_mean_delta=medium
254,disk_ops_read_monthly_mean_delta=high
254,disk_ops_write_monthly_mean_delta=medium
254,disk_octets_write_monthly_mean_delta=medium
254,disk_octets_read_monthly_mean_delta=medium
254,cpu_load_max_gradient=medium
254,disk_octets_read_max_gradient=high
254,disk_octets_write_max_gradient=low
254,disk_ops_read_max_gradient=high
254,disk_ops_write_max_gradient=medium
254,network_rx_max_gradient=medium
254,network_tx_max_gradient=medium
254,is_churn=0
255,cpu_load_mean_m_3=high
255,disk_octets_read_mean_m_3=low
255,disk_octets_write_mean_m_3=low
255,disk_ops_read_mean_m_3=low
255,disk_ops_write_mean_m_3=medium
255,network_rx_mean_m_3=medium
255,network_tx_mean_m_3=low
255,cpu_load_monthly_mean_delta=low
255,network_tx_monthly_mean_delta=low
255,network_rx_monthly_mean_delta=low
255,disk_ops_read_monthly_mean_delta=medium
255,disk_ops_write_monthly_mean_delta=medium
255,disk_octets_write_monthly_mean_delta=low
255,disk_octets_read_monthly_mean_delta=low
255,cpu_load_max_gradient=low
255,disk_octets_read_max_gradient=low
255,disk_octets_write_max_gradient=low
255,disk_ops_read_max_gradient=low
255,disk_ops_write_max_gradient=low
255,network_rx_max_gradient=low
255,network_tx_max_gradient=low
255,is_churn=1
256,cpu_load_mean_m_3=medium
256,disk_octets_read_mean_m_3=medium
256,disk_octets_write_mean_m_3=medium
256,disk_ops_read_mean_m_3=medium
256,disk_ops_write_mean_m_3=medium
256,network_rx_mean_m_3=medium
256,network_tx_mean_m_3=medium
256,cpu_load_monthly_mean_delta=high
256,network_tx_monthly_mean_delta=low
256,network_rx_monthly_mean_delta=high
256,disk_ops_read_monthly_mean_delta=high
256,disk_ops_write_monthly_mean_delta=high
256,disk_octets_write_monthly_mean_delta=high
256,disk_octets_read_monthly_mean_delta=medium
256,cpu_load_max_gradient=high
256,disk_octets_read_max_gradient=medium
256,disk_octets_write_max_gradient=medium
256,disk_ops_read_max_gradient=high
256,disk_ops_write_max_gradient=high
256,network_rx_max_gradient=high
256,network_tx_max_gradient=medium
256,is_churn=0
257,cpu_load_mean_m_3=medium
257,disk_octets_read_mean_m_3=high
257,disk_octets_write_mean_m_3=medium
257,disk_ops_read_mean_m_3=high
257,disk_ops_write_mean_m_3=high
257,network_rx_mean_m_3=high
257,network_tx_mean_m_3=medium
257,cpu_load_monthly_mean_delta=low
257,network_tx_monthly_mean_delta=low
257,network_rx_monthly_mean_delta=high
257,disk_ops_read_monthly_mean_delta=low
257,disk_ops_write_monthly_mean_delta=high
257,disk_octets_write_monthly_mean_delta=medium
257,disk_octets_read_monthly_mean_delta=high
257,cpu_load_max_gradient=low
257,disk_octets_read_max_gradient=high
257,disk_octets_write_max_gradient=medium
257,disk_ops_read_max_gradient=high
257,disk_ops_write_max_gradient=high
257,network_rx_max_gradient=high
257,network_tx_max_gradient=low
257,is_churn=1
258,cpu_load_mean_m_3=medium
258,disk_octets_read_mean_m_3=medium
258,disk_octets_write_mean_m_3=low
258,disk_ops_read_mean_m_3=medium
258,disk_ops_write_mean_m_3=medium
258,network_rx_mean_m_3=medium
258,network_tx_mean_m_3=high
258,cpu_load_monthly_mean_delta=low
258,network_tx_monthly_mean_delta=low
258,network_rx_monthly_mean_delta=low
258,disk_ops_read_monthly_mean_delta=medium
258,disk_ops_write_monthly_mean_delta=low
258,disk_octets_write_monthly_mean_delta=medium
258,disk_octets_read_monthly_mean_delta=medium
258,cpu_load_max_gradient=low
258,disk_octets_read_max_gradient=medium
258,disk_octets_write_max_gradient=low
258,disk_ops_read_max_gradient=high
258,disk_ops_write_max_gradient=low
258,network_rx_max_gradient=low
258,network_tx_max_gradient=low
258,is_churn=0
259,cpu_load_mean_m_3=low
259,disk_octets_read_mean_m_3=low
259,disk_octets_write_mean_m_3=low
259,disk_ops_read_mean_m_3=low
259,disk_ops_write_mean_m_3=low
259,network_rx_mean_m_3=low
259,network_tx_mean_m_3=low
259,cpu_load_monthly_mean_delta=low
259,network_tx_monthly_mean_delta=medium
259,network_rx_monthly_mean_delta=low
259,disk_ops_read_monthly_mean_delta=low
259,disk_ops_write_monthly_mean_delta=low
259,disk_octets_write_monthly_mean_delta=low
259,disk_octets_read_monthly_mean_delta=low
259,cpu_load_max_gradient=low
259,disk_octets_read_max_gradient=low
259,disk_octets_write_max_gradient=low
259,disk_ops_read_max_gradient=low
259,disk_ops_write_max_gradient=low
259,network_rx_max_gradient=low
259,network_tx_max_gradient=medium
259,is_churn=0
260,cpu_load_mean_m_3=low
260,disk_octets_read_mean_m_3=medium
260,disk_octets_write_mean_m_3=high
260,disk_ops_read_mean_m_3=low
260,disk_ops_write_mean_m_3=medium
260,network_rx_mean_m_3=low
260,network_tx_mean_m_3=low
260,cpu_load_monthly_mean_delta=low
260,network_tx_monthly_mean_delta=low
260,network_rx_monthly_mean_delta=low
260,disk_ops_read_monthly_mean_delta=low
260,disk_ops_write_monthly_mean_delta=low
260,disk_octets_write_monthly_mean_delta=low
260,disk_octets_read_monthly_mean_delta=low
260,cpu_load_max_gradient=low
260,disk_octets_read_max_gradient=low
260,disk_octets_write_max_gradient=low
260,disk_ops_read_max_gradient=low
260,disk_ops_write_max_gradient=low
260,network_rx_max_gradient=low
260,network_tx_max_gradient=low
260,is_churn=1
261,cpu_load_mean_m_3=high
261,disk_octets_read_mean_m_3=high
261,disk_octets_write_mean_m_3=high
261,disk_ops_read_mean_m_3=high
261,disk_ops_write_mean_m_3=high
261,network_rx_mean_m_3=high
261,network_tx_mean_m_3=high
261,cpu_load_monthly_mean_delta=low
261,network_tx_monthly_mean_delta=high
261,network_rx_monthly_mean_delta=high
261,disk_ops_read_monthly_mean_delta=high
261,disk_ops_write_monthly_mean_delta=high
261,disk_octets_write_monthly_mean_delta=high
261,disk_octets_read_monthly_mean_delta=high
261,cpu_load_max_gradient=low
261,disk_octets_read_max_gradient=high
261,disk_octets_write_max_gradient=high
261,disk_ops_read_max_gradient=high
261,disk_ops_write_max_gradient=high
261,network_rx_max_gradient=high
261,network_tx_max_gradient=high
261,is_churn=0
262,cpu_load_mean_m_3=high
262,disk_octets_read_mean_m_3=low
262,disk_octets_write_mean_m_3=medium
262,disk_ops_read_mean_m_3=low
262,disk_ops_write_mean_m_3=medium
262,network_rx_mean_m_3=medium
262,network_tx_mean_m_3=low
262,cpu_load_monthly_mean_delta=low
262,network_tx_monthly_mean_delta=medium
262,network_rx_monthly_mean_delta=medium
262,disk_ops_read_monthly_mean_delta=medium
262,disk_ops_write_monthly_mean_delta=medium
262,disk_octets_write_monthly_mean_delta=medium
262,disk_octets_read_monthly_mean_delta=medium
262,cpu_load_max_gradient=medium
262,disk_octets_read_max_gradient=medium
262,disk_octets_write_max_gradient=medium
262,disk_ops_read_max_gradient=medium
262,disk_ops_write_max_gradient=low
262,network_rx_max_gradient=high
262,network_tx_max_gradient=medium
262,is_churn=1
263,cpu_load_mean_m_3=medium
263,disk_octets_read_mean_m_3=low
263,disk_octets_write_mean_m_3=medium
263,disk_ops_read_mean_m_3=medium
263,disk_ops_write_mean_m_3=medium
263,network_rx_mean_m_3=medium
263,network_tx_mean_m_3=low
263,cpu_load_monthly_mean_delta=low
263,network_tx_monthly_mean_delta=medium
263,network_rx_monthly_mean_delta=low
263,disk_ops_read_monthly_mean_delta=low
263,disk_ops_write_monthly_mean_delta=low
263,disk_octets_write_monthly_mean_delta=low
263,disk_octets_read_monthly_mean_delta=low
263,cpu_load_max_gradient=low
263,disk_octets_read_max_gradient=low
263,disk_octets_write_max_gradient=low
263,disk_ops_read_max_gradient=low
263,disk_ops_write_max_gradient=low
263,network_rx_max_gradient=low
263,network_tx_max_gradient=medium
263,is_churn=1
264,cpu_load_mean_m_3=medium
264,disk_octets_read_mean_m_3=medium
264,disk_octets_write_mean_m_3=low
264,disk_ops_read_mean_m_3=medium
264,disk_ops_write_mean_m_3=low
264,network_rx_mean_m_3=low
264,network_tx_mean_m_3=medium
264,cpu_load_monthly_mean_delta=high
264,network_tx_monthly_mean_delta=low
264,network_rx_monthly_mean_delta=low
264,disk_ops_read_monthly_mean_delta=high
264,disk_ops_write_monthly_mean_delta=medium
264,disk_octets_write_monthly_mean_delta=medium
264,disk_octets_read_monthly_mean_delta=high
264,cpu_load_max_gradient=high
264,disk_octets_read_max_gradient=high
264,disk_octets_write_max_gradient=medium
264,disk_ops_read_max_gradient=high
264,disk_ops_write_max_gradient=medium
264,network_rx_max_gradient=medium
264,network_tx_max_gradient=low
264,is_churn=0
265,cpu_load_mean_m_3=low
265,disk_octets_read_mean_m_3=medium
265,disk_octets_write_mean_m_3=medium
265,disk_ops_read_mean_m_3=high
265,disk_ops_write_mean_m_3=medium
265,network_rx_mean_m_3=high
265,network_tx_mean_m_3=high
265,cpu_load_monthly_mean_delta=medium
265,network_tx_monthly_mean_delta=high
265,network_rx_monthly_mean_delta=high
265,disk_ops_read_monthly_mean_delta=medium
265,disk_ops_write_monthly_mean_delta=medium
265,disk_octets_write_monthly_mean_delta=high
265,disk_octets_read_monthly_mean_delta=high
265,cpu_load_max_gradient=medium
265,disk_octets_read_max_gradient=high
265,disk_octets_write_max_gradient=high
265,disk_ops_read_max_gradient=medium
265,disk_ops_write_max_gradient=high
265,network_rx_max_gradient=high
265,network_tx_max_gradient=high
265,is_churn=0
266,cpu_load_mean_m_3=medium
266,disk_octets_read_mean_m_3=medium
266,disk_octets_write_mean_m_3=low
266,disk_ops_read_mean_m_3=medium
266,disk_ops_write_mean_m_3=low
266,network_rx_mean_m_3=high
266,network_tx_mean_m_3=high
266,cpu_load_monthly_mean_delta=low
266,network_tx_monthly_mean_delta=medium
266,network_rx_monthly_mean_delta=medium
266,disk_ops_read_monthly_mean_delta=low
266,disk_ops_write_monthly_mean_delta=low
266,disk_octets_write_monthly_mean_delta=low
266,disk_octets_read_monthly_mean_delta=low
266,cpu_load_max_gradient=low
266,disk_octets_read_max_gradient=low
266,disk_octets_write_max_gradient=low
266,disk_ops_read_max_gradient=low
266,disk_ops_write_max_gradient=low
266,network_rx_max_gradient=medium
266,network_tx_max_gradient=low
266,is_churn=0
267,cpu_load_mean_m_3=medium
267,disk_octets_read_mean_m_3=low
267,disk_octets_write_mean_m_3=low
267,disk_ops_read_mean_m_3=low
267,disk_ops_write_mean_m_3=medium
267,network_rx_mean_m_3=medium
267,network_tx_mean_m_3=medium
267,cpu_load_monthly_mean_delta=high
267,network_tx_monthly_mean_delta=low
267,network_rx_monthly_mean_delta=high
267,disk_ops_read_monthly_mean_delta=medium
267,disk_ops_write_monthly_mean_delta=high
267,disk_octets_write_monthly_mean_delta=medium
267,disk_octets_read_monthly_mean_delta=medium
267,cpu_load_max_gradient=high
267,disk_octets_read_max_gradient=medium
267,disk_octets_write_max_gradient=medium
267,disk_ops_read_max_gradient=medium
267,disk_ops_write_max_gradient=medium
267,network_rx_max_gradient=high
267,network_tx_max_gradient=low
267,is_churn=0
268,cpu_load_mean_m_3=medium
268,disk_octets_read_mean_m_3=low
268,disk_octets_write_mean_m_3=low
268,disk_ops_read_mean_m_3=low
268,disk_ops_write_mean_m_3=medium
268,network_rx_mean_m_3=low
268,network_tx_mean_m_3=low
268,cpu_load_monthly_mean_delta=low
268,network_tx_monthly_mean_delta=medium
268,network_rx_monthly_mean_delta=low
268,disk_ops_read_monthly_mean_delta=medium
268,disk_ops_write_monthly_mean_delta=low
268,disk_octets_write_monthly_mean_delta=low
268,disk_octets_read_monthly_mean_delta=low
268,cpu_load_max_gradient=low
268,disk_octets_read_max_gradient=low
268,disk_octets_write_max_gradient=low
268,disk_ops_read_max_gradient=low
268,disk_ops_write_max_gradient=low
268,network_rx_max_gradient=low
268,network_tx_max_gradient=medium
268,is_churn=1
269,cpu_load_mean_m_3=high
269,disk_octets_read_mean_m_3=high
269,disk_octets_write_mean_m_3=high
269,disk_ops_read_mean_m_3=high
269,disk_ops_write_mean_m_3=high
269,network_rx_mean_m_3=high
269,network_tx_mean_m_3=high
269,cpu_load_monthly_mean_delta=low
269,network_tx_monthly_mean_delta=high
269,network_rx_monthly_mean_delta=low
269,disk_ops_read_monthly_mean_delta=low
269,disk_ops_write_monthly_mean_delta=low
269,disk_octets_write_monthly_mean_delta=high
269,disk_octets_read_monthly_mean_delta=low
269,cpu_load_max_gradient=medium
269,disk_octets_read_max_gradient=low
269,disk_octets_write_max_gradient=high
269,disk_ops_read_max_gradient=low
269,disk_ops_write_max_gradient=low
269,network_rx_max_gradient=high
269,network_tx_max_gradient=high
269,is_churn=0
270,cpu_load_mean_m_3=high
270,disk_octets_read_mean_m_3=high
270,disk_octets_write_mean_m_3=high
270,disk_ops_read_mean_m_3=high
270,disk_ops_write_mean_m_3=high
270,network_rx_mean_m_3=medium
270,network_tx_mean_m_3=high
270,cpu_load_monthly_mean_delta=low
270,network_tx_monthly_mean_delta=low
270,network_rx_monthly_mean_delta=low
270,disk_ops_read_monthly_mean_delta=low
270,disk_ops_write_monthly_mean_delta=low
270,disk_octets_write_monthly_mean_delta=low
270,disk_octets_read_monthly_mean_delta=low
270,cpu_load_max_gradient=low
270,disk_octets_read_max_gradient=low
270,disk_octets_write_max_gradient=low
270,disk_ops_read_max_gradient=low
270,disk_ops_write_max_gradient=low
270,network_rx_max_gradient=low
270,network_tx_max_gradient=low
270,is_churn=0
271,cpu_load_mean_m_3=high
271,disk_octets_read_mean_m_3=high
271,disk_octets_write_mean_m_3=high
271,disk_ops_read_mean_m_3=high
271,disk_ops_write_mean_m_3=high
271,network_rx_mean_m_3=high
271,network_tx_mean_m_3=high
271,cpu_load_monthly_mean_delta=low
271,network_tx_monthly_mean_delta=high
271,network_rx_monthly_mean_delta=low
271,disk_ops_read_monthly_mean_delta=low
271,disk_ops_write_monthly_mean_delta=low
271,disk_octets_write_monthly_mean_delta=low
271,disk_octets_read_monthly_mean_delta=low
271,cpu_load_max_gradient=low
271,disk_octets_read_max_gradient=low
271,disk_octets_write_max_gradient=low
271,disk_ops_read_max_gradient=low
271,disk_ops_write_max_gradient=low
271,network_rx_max_gradient=low
271,network_tx_max_gradient=high
271,is_churn=1
272,cpu_load_mean_m_3=medium
272,disk_octets_read_mean_m_3=low
272,disk_octets_write_mean_m_3=medium
272,disk_ops_read_mean_m_3=low
272,disk_ops_write_mean_m_3=low
272,network_rx_mean_m_3=high
272,network_tx_mean_m_3=high
272,cpu_load_monthly_mean_delta=medium
272,network_tx_monthly_mean_delta=high
272,network_rx_monthly_mean_delta=high
272,disk_ops_read_monthly_mean_delta=medium
272,disk_ops_write_monthly_mean_delta=medium
272,disk_octets_write_monthly_mean_delta=medium
272,disk_octets_read_monthly_mean_delta=medium
272,cpu_load_max_gradient=low
272,disk_octets_read_max_gradient=medium
272,disk_octets_write_max_gradient=medium
272,disk_ops_read_max_gradient=medium
272,disk_ops_write_max_gradient=medium
272,network_rx_max_gradient=low
272,network_tx_max_gradient=low
272,is_churn=0
273,cpu_load_mean_m_3=low
273,disk_octets_read_mean_m_3=low
273,disk_octets_write_mean_m_3=low
273,disk_ops_read_mean_m_3=low
273,disk_ops_write_mean_m_3=low
273,network_rx_mean_m_3=low
273,network_tx_mean_m_3=medium
273,cpu_load_monthly_mean_delta=low
273,network_tx_monthly_mean_delta=medium
273,network_rx_monthly_mean_delta=medium
273,disk_ops_read_monthly_mean_delta=medium
273,disk_ops_write_monthly_mean_delta=medium
273,disk_octets_write_monthly_mean_delta=medium
273,disk_octets_read_monthly_mean_delta=medium
273,cpu_load_max_gradient=low
273,disk_octets_read_max_gradient=medium
273,disk_octets_write_max_gradient=medium
273,disk_ops_read_max_gradient=medium
273,disk_ops_write_max_gradient=medium
273,network_rx_max_gradient=high
273,network_tx_max_gradient=medium
273,is_churn=0
274,cpu_load_mean_m_3=high
274,disk_octets_read_mean_m_3=high
274,disk_octets_write_mean_m_3=high
274,disk_ops_read_mean_m_3=high
274,disk_ops_write_mean_m_3=high
274,network_rx_mean_m_3=high
274,network_tx_mean_m_3=high
274,cpu_load_monthly_mean_delta=medium
274,network_tx_monthly_mean_delta=high
274,network_rx_monthly_mean_delta=high
274,disk_ops_read_monthly_mean_delta=high
274,disk_ops_write_monthly_mean_delta=high
274,disk_octets_write_monthly_mean_delta=medium
274,disk_octets_read_monthly_mean_delta=low
274,cpu_load_max_gradient=medium
274,disk_octets_read_max_gradient=low
274,disk_octets_write_max_gradient=low
274,disk_ops_read_max_gradient=high
274,disk_ops_write_max_gradient=high
274,network_rx_max_gradient=low
274,network_tx_max_gradient=high
274,is_churn=0
275,cpu_load_mean_m_3=high
275,disk_octets_read_mean_m_3=medium
275,disk_octets_write_mean_m_3=medium
275,disk_ops_read_mean_m_3=medium
275,disk_ops_write_mean_m_3=medium
275,network_rx_mean_m_3=high
275,network_tx_mean_m_3=medium
275,cpu_load_monthly_mean_delta=high
275,network_tx_monthly_mean_delta=low
275,network_rx_monthly_mean_delta=low
275,disk_ops_read_monthly_mean_delta=high
275,disk_ops_write_monthly_mean_delta=high
275,disk_octets_write_monthly_mean_delta=low
275,disk_octets_read_monthly_mean_delta=low
275,cpu_load_max_gradient=high
275,disk_octets_read_max_gradient=medium
275,disk_octets_write_max_gradient=medium
275,disk_ops_read_max_gradient=high
275,disk_ops_write_max_gradient=high
275,network_rx_max_gradient=high
275,network_tx_max_gradient=low
275,is_churn=1
276,cpu_load_mean_m_3=medium
276,disk_octets_read_mean_m_3=medium
276,disk_octets_write_mean_m_3=low
276,disk_ops_read_mean_m_3=medium
276,disk_ops_write_mean_m_3=medium
276,network_rx_mean_m_3=low
276,network_tx_mean_m_3=medium
276,cpu_load_monthly_mean_delta=low
276,network_tx_monthly_mean_delta=medium
276,network_rx_monthly_mean_delta=low
276,disk_ops_read_monthly_mean_delta=low
276,disk_ops_write_monthly_mean_delta=low
276,disk_octets_write_monthly_mean_delta=low
276,disk_octets_read_monthly_mean_delta=low
276,cpu_load_max_gradient=low
276,disk_octets_read_max_gradient=low
276,disk_octets_write_max_gradient=low
276,disk_ops_read_max_gradient=low
276,disk_ops_write_max_gradient=medium
276,network_rx_max_gradient=low
276,network_tx_max_gradient=medium
276,is_churn=1
277,cpu_load_mean_m_3=medium
277,disk_octets_read_mean_m_3=medium
277,disk_octets_write_mean_m_3=medium
277,disk_ops_read_mean_m_3=medium
277,disk_ops_write_mean_m_3=medium
277,network_rx_mean_m_3=medium
277,network_tx_mean_m_3=low
277,cpu_load_monthly_mean_delta=high
277,network_tx_monthly_mean_delta=medium
277,network_rx_monthly_mean_delta=high
277,disk_ops_read_monthly_mean_delta=high
277,disk_ops_write_monthly_mean_delta=high
277,disk_octets_write_monthly_mean_delta=medium
277,disk_octets_read_monthly_mean_delta=high
277,cpu_load_max_gradient=high
277,disk_octets_read_max_gradient=high
277,disk_octets_write_max_gradient=medium
277,disk_ops_read_max_gradient=high
277,disk_ops_write_max_gradient=high
277,network_rx_max_gradient=high
277,network_tx_max_gradient=medium
277,is_churn=0
278,cpu_load_mean_m_3=high
278,disk_octets_read_mean_m_3=high
278,disk_octets_write_mean_m_3=medium
278,disk_ops_read_mean_m_3=medium
278,disk_ops_write_mean_m_3=medium
278,network_rx_mean_m_3=medium
278,network_tx_mean_m_3=medium
278,cpu_load_monthly_mean_delta=high
278,network_tx_monthly_mean_delta=high
278,network_rx_monthly_mean_delta=low
278,disk_ops_read_monthly_mean_delta=high
278,disk_ops_write_monthly_mean_delta=medium
278,disk_octets_write_monthly_mean_delta=high
278,disk_octets_read_monthly_mean_delta=high
278,cpu_load_max_gradient=high
278,disk_octets_read_max_gradient=high
278,disk_octets_write_max_gradient=high
278,disk_ops_read_max_gradient=high
278,disk_ops_write_max_gradient=high
278,network_rx_max_gradient=low
278,network_tx_max_gradient=high
278,is_churn=1
279,cpu_load_mean_m_3=low
279,disk_octets_read_mean_m_3=medium
279,disk_octets_write_mean_m_3=medium
279,disk_ops_read_mean_m_3=medium
279,disk_ops_write_mean_m_3=medium
279,network_rx_mean_m_3=low
279,network_tx_mean_m_3=low
279,cpu_load_monthly_mean_delta=medium
279,network_tx_monthly_mean_delta=medium
279,network_rx_monthly_mean_delta=medium
279,disk_ops_read_monthly_mean_delta=medium
279,disk_ops_write_monthly_mean_delta=medium
279,disk_octets_write_monthly_mean_delta=medium
279,disk_octets_read_monthly_mean_delta=medium
279,cpu_load_max_gradient=medium
279,disk_octets_read_max_gradient=medium
279,disk_octets_write_max_gradient=medium
279,disk_ops_read_max_gradient=medium
279,disk_ops_write_max_gradient=medium
279,network_rx_max_gradient=medium
279,network_tx_max_gradient=medium
279,is_churn=1
280,cpu_load_mean_m_3=low
280,disk_octets_read_mean_m_3=medium
280,disk_octets_write_mean_m_3=medium
280,disk_ops_read_mean_m_3=medium
280,disk_ops_write_mean_m_3=medium
280,network_rx_mean_m_3=medium
280,network_tx_mean_m_3=low
280,cpu_load_monthly_mean_delta=medium
280,network_tx_monthly_mean_delta=medium
280,network_rx_monthly_mean_delta=high
280,disk_ops_read_monthly_mean_delta=medium
280,disk_ops_write_monthly_mean_delta=high
280,disk_octets_write_monthly_mean_delta=medium
280,disk_octets_read_monthly_mean_delta=low
