,name,name_parent,depth
682,Terughalen opgeheven .org domeinnaam,Domains,1.0
683,Domain registration .art,Domains,1.0
684,Domeinregistratie .health,Domains,1.0
685,Domeinregistratie .dev,Domains,1.0
686,Domeinregistratie .tel,Domains,1.0
687,Een DDS Domein met .eu extensie,Domains,1.0
688,Domeinregistratie .ORG,Domains,1.0
689,Domeinregistratie .CO.UK,Domains,1.0
690,Domeinregistratie .US,Domains,1.0
691,Domeinregistratie .LU,Domains,1.0
692,Domeinregistratie .FM,Domains,1.0
693,Domain registration .HOLDINGS,Domains,1.0
694,Domain registration .LINK,Domains,1.0
695,Domain registration .BOUTIQUE,Domains,1.0
696,Domain registration .MEDIA,Domains,1.0
697,Domain registration .BIO,Domains,1.0
698,Domain registration .CREDIT,Domains,1.0
699,Domain registration .HOST,Domains,1.0
700,Domain registration .BEER,Domains,1.0
701,Domain registration .MARKET,Domains,1.0
702,Domain registration .DENTIST,Domains,1.0
703,Domain registration .NEWS,Domains,1.0
704,Domeinregistratie .ro,Domains,1.0
705,.family,Domains,1.0
706,.gallery,Domains,1.0
707,.land,Domains,1.0
708,.re,Domains,1.0
709,.ms,Domains,1.0
710,.co,Domains,1.0
711,.ag,Domains,1.0
712,.army,Domains,1.0
713,.by,Domains,1.0
714,.net,Domains,1.0
715,Premium Domeinregistratie .dev,Domains,1.0
716,.li,Domains,1.0
717,Domeinregistratie .name,Domains,1.0
718,Houderwijziging .be,Domains,1.0
719,Domeinregistratie .co.il,Domains,1.0
720,Domeinregistratie .voyage,Domains,1.0
721,Domeinregistratie .photos,Domains,1.0
722,Domeinregistratie .solutions,Domains,1.0
723,Domeinregistratie .photo,Domains,1.0
724,Domeinregistratie .wiki,Domains,1.0
725,Domeinregistratie .tokyo,Domains,1.0
726,Domeinregistratie .gratis,Domains,1.0
727,Domeinregistratie .gent,Domains,1.0
728,Domeinregistratie .casa,Domains,1.0
729,Domeinregistratie .review,Domains,1.0
730,Domeinregistratie .tech,Domains,1.0
731,Domain registration .com,Domains,1.0
732,Domain registration .mx,Domains,1.0
733,Domain registration .com,Domains,1.0
734,Houderwijziging .be,Domains,1.0
735,Domeinregistratie .com.pl,Domains,1.0
736,Domeinregistratie .works,Domains,1.0
737,Domeinregistratie .stream,Domains,1.0
738,Domain registration .games,Domains,1.0
739,Terughalen opgeheven .nl domeinnaam,Domains,1.0
740,Domeinregistratie .NL,Domains,1.0
741,Domeinregistratie .NU,Domains,1.0
742,Domeinregistratie .CH,Domains,1.0
743,Domeinregistratie .EU,Domains,1.0
744,Domeinregistratie .ES,Domains,1.0
745,Domain registration .CENTER,Domains,1.0
746,Domain registration .MANAGEMENT,Domains,1.0
747,Domain registration .FARM,Domains,1.0
748,Domain registration .COMMUNITY,Domains,1.0
749,Domain registration .NAGOYA,Domains,1.0
750,Domain registration .PARTS,Domains,1.0
751,Domain registration .UNIVERSITY,Domains,1.0
752,Domain registration .WEBSITE,Domains,1.0
753,Domain registration .ARMY,Domains,1.0
754,Domain registration .MORTGAGE,Domains,1.0
755,Domain registration .AUCTION,Domains,1.0
756,Domain registration .FASHION,Domains,1.0
757,Domain registration .CASINO,Domains,1.0
758,Domain registration .CONSULTING,Domains,1.0
759,Domain registration .STUDIO,Domains,1.0
760,Domain registration .NZ,Domains,1.0
761,Domain registration .CO.IL,Domains,1.0
762,.legal,Domains,1.0
763,.chat,Domains,1.0
764,.cool,Domains,1.0
765,.blue,Domains,1.0
766,.dev,Domains,1.0
767,Premium Domeinregistratie .shop,Domains,1.0
768,Domeinregistratie .hk,Domains,1.0
769,.ro,Domains,1.0
770,.online,Domains,1.0
771,Premium Domeinregistratie .shop,Domains,1.0
772,Domeinregistratie .cc,Domains,1.0
773,Domeinregistratie .am,Domains,1.0
774,Domeinregistratie .co.in,Domains,1.0
775,Domeinregistratie .vg,Domains,1.0
776,Whitelabel verhuizing,Domains,1.0
777,Domeinregistratie .cx,Domains,1.0
778,Domeinregistratie .lc,Domains,1.0
779,Domeinregistratie .li,Domains,1.0
780,Domeinregistratie .yt,Domains,1.0
781,Domeinregistratie .land,Domains,1.0
782,Domeinregistratie .education,Domains,1.0
783,Domeinregistratie .pink,Domains,1.0
784,Domeinregistratie .boutique,Domains,1.0
785,Domeinregistratie .fail,Domains,1.0
786,Domeinregistratie .dental,Domains,1.0
787,Domeinregistratie .tax,Domains,1.0
788,Domeinregistratie .cologne,Domains,1.0
789,Domeinregistratie .host,Domains,1.0
790,Domeinregistratie .guide,Domains,1.0
791,Domeinregistratie .engineer,Domains,1.0
792,Domeinregistratie .immo,Domains,1.0
793,Domeinregistratie .vlaanderen,Domains,1.0
794,Domeinregistratie .band,Domains,1.0
795,Domeinregistratie .fit,Domains,1.0
796,Domeinregistratie .cafe,Domains,1.0
797,Domeinregistratie .lat,Domains,1.0
798,Domeinregistratie .rent,Domains,1.0
799,Domain registration .org,Domains,1.0
800,Forwarding service,Domains,1.0
801,Domain registration .careers,Domains,1.0
802,Domeinregistratie .support,Domains,1.0
803,Domeinregistratie .care,Domains,1.0
804,Domain registration .ooo,Domains,1.0
805,Domeinregistratie .mom,Domains,1.0
806,Domeinregistratie .chat,Domains,1.0
807,Domeinregistratie .style,Domains,1.0
808,Domeinregistratie .vip,Domains,1.0
809,Domeinregistratie .game,Domains,1.0
810,Domeinregistratie .salon,Domains,1.0
811,Terughalen opgeheven .be domeinnaam,Domains,1.0
812,Domeinregistratie .INFO,Domains,1.0
813,Domeinregistratie .WS,Domains,1.0
814,Domeinregistratie .IN,Domains,1.0
815,Domeinregistratie .RO,Domains,1.0
816,Domeinregistratie .HK,Domains,1.0
817,Domeinregistratie .CO.NZ,Domains,1.0
818,Domain registration .COM.AU,Domains,1.0
819,Domain registration .VENTURES,Domains,1.0
820,Domain registration .ESTATE,Domains,1.0
821,Domain registration .LIGHTING,Domains,1.0
822,Domain registration .SEXY,Domains,1.0
823,Domain registration .SHOES,Domains,1.0
824,Domain registration .AGENCY,Domains,1.0
825,Domain registration .EXPERT,Domains,1.0
826,Domain registration .DATING,Domains,1.0
827,Domain registration .CLEANING,Domains,1.0
828,Domain registration .FINANCIAL,Domains,1.0
829,Domain registration .CLICK,Domains,1.0
830,Domain registration .PROPERTY,Domains,1.0
831,Domain registration .FORSALE,Domains,1.0
832,Domain registration .OSAKA,Domains,1.0
833,Domain registration .IRISH,Domains,1.0
834,Domain registration .IO,Domains,1.0
835,Domain registration .TEL,Domains,1.0
836,.yt,Domains,1.0
837,.li,Domains,1.0
838,.ru,Domains,1.0
839,.uk,Domains,1.0
840,.today,Domains,1.0
841,.social,Domains,1.0
842,.school,Domains,1.0
843,.mx,Domains,1.0
844,.bike,Domains,1.0
845,.website,Domains,1.0
846,.band,Domains,1.0
847,.ie,Domains,1.0
848,.tech,Domains,1.0
849,.porn,Domains,1.0
850,DNS Basic,Domains,1.0
851,.com,Domains,1.0
852,Premium Domeinregistratie .engineer,Domains,1.0
853,Domeinregistratie .com,Domains,1.0
854,Domeinregistratie .cn,Domains,1.0
855,Domeinregistratie .la,Domains,1.0
856,Doorstuurservice,Domains,1.0
857,Domeinregistratie .co,Domains,1.0
858,Domeinregistratie .camera,Domains,1.0
859,Domeinregistratie .recipes,Domains,1.0
860,Domeinregistratie .coffee,Domains,1.0
861,Domeinregistratie .gift,Domains,1.0
862,Domeinregistratie .buzz,Domains,1.0
863,Domeinregistratie .foundation,Domains,1.0
864,Domeinregistratie .uk,Domains,1.0
865,Domeinregistratie .vodka,Domains,1.0
866,Domeinregistratie .associates,Domains,1.0
867,Domeinregistratie .rocks,Domains,1.0
868,Domeinregistratie .network,Domains,1.0
869,Domeinregistratie .degree,Domains,1.0
870,Domeinregistratie .wales,Domains,1.0
871,Domeinregistratie .theater,Domains,1.0
872,Domain registration .ch,Domains,1.0
873,Domain registration .cz,Domains,1.0
874,Domain registration .tf,Domains,1.0
875,Domain registration .nz,Domains,1.0
876,Domeinregistratie .org,Domains,1.0
877,Domeinregistratie .us,Domains,1.0
878,Domeinregistratie .at,Domains,1.0
879,Domeinregistratie .trading,Domains,1.0
880,Trustee Service .de,Domains,1.0
881,Domeinregistratie .bet,Domains,1.0
882,Domain registration .cl,Domains,1.0
883,Een DDS Domein met .nl extensie,Domains,1.0
884,Een DDS Domein met .org extensie,Domains,1.0
885,Een DDS Domein met .be extensie,Domains,1.0
886,Domeinregistratie .COM,Domains,1.0
887,Domeinregistratie .NET,Domains,1.0
888,Domeinregistratie .FR,Domains,1.0
889,Domeinregistratie .SG,Domains,1.0
890,Domain registration .DIAMONDS,Domains,1.0
891,Domain registration .CARE,Domains,1.0
892,Domain registration .CLINIC,Domains,1.0
893,Domain registration .JOBURG,Domains,1.0
894,Domain registration .ME.UK,Domains,1.0
895,Domain registration .GARDEN,Domains,1.0
896,Domain registration .VIDEO,Domains,1.0
897,Domain registration .PORN,Domains,1.0
898,Domain registration .CAFE,Domains,1.0
899,One Time Discount,Domains,1.0
900,.fi,Domains,1.0
901,.media,Domains,1.0
902,.capital,Domains,1.0
903,.coffee,Domains,1.0
904,.pro,Domains,1.0
905,.blog,Domains,1.0
906,.info,Domains,1.0
907,.xyz,Domains,1.0
908,.space,Domains,1.0
909,.care,Domains,1.0
910,.si,Domains,1.0
911,.nu reseller,Domains,1.0
912,.nl,Domains,1.0
913,.promo,Domains,1.0
914,Domeinregistratie .de,Domains,1.0
915,Domeinregistratie .si,Domains,1.0
916,Domeinregistratie .enterprises,Domains,1.0
917,Domeinregistratie .cab,Domains,1.0
918,Domeinregistratie .training,Domains,1.0
919,Domeinregistratie .camp,Domains,1.0
920,Domeinregistratie .international,Domains,1.0
921,Domeinregistratie .pics,Domains,1.0
922,Domeinregistratie .holiday,Domains,1.0
923,Domeinregistratie .productions,Domains,1.0
924,Domeinregistratie .engineering,Domains,1.0
925,Domeinregistratie .kaufen,Domains,1.0
926,Domeinregistratie .university,Domains,1.0
927,Domeinregistratie .cash,Domains,1.0
928,Domeinregistratie .fund,Domains,1.0
929,Domeinregistratie .claims,Domains,1.0
930,Domeinregistratie .scot,Domains,1.0
931,Domeinregistratie .paris,Domains,1.0
932,Domeinregistratie .tours,Domains,1.0
933,Domeinregistratie .dog,Domains,1.0
934,Domeinregistratie .fyi,Domains,1.0
935,Domain registration .it,Domains,1.0
936,Domain registration .li,Domains,1.0
937,Domain registration .tv,Domains,1.0
938,Domain registration .re,Domains,1.0
939,Domeinregistratie .land,Domains,1.0
940,Domeinregistratie .digital,Domains,1.0
941,Domeinregistratie .gent,Domains,1.0
942,Domeinregistratie .brussels,Domains,1.0
943,Domain registration .rip,Domains,1.0
944,Trustee Service .it,Domains,1.0
945,Domain registration .wine,Domains,1.0
946,Domeinregistratie .ist,Domains,1.0
947,Domeinregistratie .me.uk,Domains,1.0
948,Terughalen opgeheven .nl domeinnaam,Domains,1.0
949,Transfer .info from quarantaine,Domains,1.0
950,"Domeinregistratie onderhoud .CH
*****.ch
**1-jarig contract tot xx/xx/20xx** vermelden
bij PRODUCTID",Domains,1.0
951,"Domeinregistratie onderhoud .EU
*****.eu
**1-jarig contract tot xx/xx/20xx** vermelden
bij PRODUCTID",Domains,1.0
952,Een DDS Domein met .com extensie,Domains,1.0
953,Een DDS Domein met .de extensie,Domains,1.0
954,Domeinregistratie .IT,Domains,1.0
955,Domeinregistratie .NAME,Domains,1.0
956,Domain registration .GURU,Domains,1.0
957,Domain registration .LAND,Domains,1.0
958,Domain registration .BARGAINS,Domains,1.0
959,Domain registration .ENGINEERING,Domains,1.0
960,Domain registration .EXCHANGE,Domains,1.0
961,Domain registration .DIGITAL,Domains,1.0
962,Domain registration .NAVY,Domains,1.0
963,Domain registration .JOBS,Domains,1.0
964,DOM,Domains,1.0
965,Domain registration .COM.CO,Domains,1.0
966,.fashion,Domains,1.0
967,.deals,Domains,1.0
968,.tips,Domains,1.0
969,.ae,Domains,1.0
970,.cc,Domains,1.0
971,.support,Domains,1.0
972,.care,Domains,1.0
973,.guide,Domains,1.0
974,.beer,Domains,1.0
975,.vision,Domains,1.0
976,.xxx,Domains,1.0
977,Premium Domeinregistratie .app,Domains,1.0
978,Premium Domeinregistratie .tv,Domains,1.0
979,.lv,Domains,1.0
980,.fr reseller,Domains,1.0
981,.ch reseller,Domains,1.0
982,.es,Domains,1.0
983,.nl reseller,Domains,1.0
984,.one,Domains,1.0
985,.art,Domains,1.0
986,Premium Domeinregistratie .land,Domains,1.0
987,.zone,Domains,1.0
988,Domeinregistratie .fun,Domains,1.0
989,Presence 5 jaar,Domains,1.0
990,Domeinregistratie .nl,Domains,1.0
991,Domeinregistratie .net,Domains,1.0
992,Domeinregistratie .ae,Domains,1.0
993,Domeinregistratie .org.il,Domains,1.0
994,Domeinregistratie .tl,Domains,1.0
995,Domeinregistratie .construction,Domains,1.0
996,Domeinregistratie .support,Domains,1.0
997,Domeinregistratie .expert,Domains,1.0
998,Domeinregistratie .flights,Domains,1.0
999,Domeinregistratie .vacations,Domains,1.0
1000,Domeinregistratie .catering,Domains,1.0
1001,Domeinregistratie .global,Domains,1.0
1002,Domeinregistratie .city,Domains,1.0
1003,Domeinregistratie .hosting,Domains,1.0
1004,Domeinregistratie .software,Domains,1.0
1005,Domeinregistratie .markets,Domains,1.0
1006,Domeinregistratie .racing,Domains,1.0
1007,Domeinregistratie .fans,Domains,1.0
1008,Domeinregistratie .men,Domains,1.0
1009,Domeinregistratie .studio,Domains,1.0
1010,Domain registration .tw,Domains,1.0
1011,Domain registration .us,Domains,1.0
1012,Domain registration .io,Domains,1.0
1013,Domain registration .support,Domains,1.0
1014,Domain registration .uk,Domains,1.0
1015,Domeinregistratie .info,Domains,1.0
1016,Whitelabel service,Domains,1.0
1017,Domeinregistratie .co,Domains,1.0
1018,Domeinregistratie .ch,Domains,1.0
1019,Domeinregistratie .one,Domains,1.0
1020,Domeinregistratie .family,Domains,1.0
1021,Domeinregistratie .cam,Domains,1.0
1022,Domeinregistratie .biz,Domains,1.0
1023,Domeinregistratie .BIZ,Domains,1.0
1024,Domeinregistratie .CA,Domains,1.0
1025,Domeinregistratie .BG,Domains,1.0
1026,Domeinregistratie .TW,Domains,1.0
1027,Domeinregistratie .XXX,Domains,1.0
1028,Domain registration .NINJA,Domains,1.0
1029,Domain registration .BEST,Domains,1.0
1030,Domain registration .DENTAL,Domains,1.0
1031,Domain registration .FOOTBALL,Domains,1.0
1032,Domain registration .VN,Domains,1.0
1033,Domain registration .BA,Domains,1.0
1034,.co.uk,Domains,1.0
1035,.vlaanderen,Domains,1.0
1036,.live,Domains,1.0
1037,.expert,Domains,1.0
1038,.network,Domains,1.0
1039,.enterprises,Domains,1.0
1040,.finance,Domains,1.0
1041,.foundation,Domains,1.0
1042,.institute,Domains,1.0
1043,.works,Domains,1.0
1044,.black,Domains,1.0
1045,.pl,Domains,1.0
1046,.dk,Domains,1.0
1047,.work,Domains,1.0
1048,Domain registration .CO.AO,Domains,1.0
1049,.fi,Domains,1.0
1050,.ch,Domains,1.0
1051,.shop,Domains,1.0
1052,.lu,Domains,1.0
1053,.fr,Domains,1.0
1054,.be,Domains,1.0
1055,.info domeinnaam,Domains,1.0
1056,.org domeinnaam,Domains,1.0
1057,Domeinregistratie .info,Domains,1.0
1058,Domeinregistratie .tv,Domains,1.0
1059,Domeinregistratie .bz,Domains,1.0
1060,Domeinregistratie .sg,Domains,1.0
1061,Domeinregistratie .ru,Domains,1.0
1062,Whitelabel service,Domains,1.0
1063,Domeinregistratie .xxx,Domains,1.0
1064,Domeinregistratie .tips,Domains,1.0
1065,Domeinregistratie .email,Domains,1.0
1066,Domeinregistratie .institute,Domains,1.0
1067,Domeinregistratie .watch,Domains,1.0
1068,Domeinregistratie .exposed,Domains,1.0
1069,Domeinregistratie .events,Domains,1.0
1070,Domeinregistratie .fish,Domains,1.0
1071,Domeinregistratie .deals,Domains,1.0
1072,Domeinregistratie .gives,Domains,1.0
1073,Domeinregistratie .science,Domains,1.0
1074,Domeinregistratie .london,Domains,1.0
1075,Domeinregistratie .coach,Domains,1.0
1076,Domeinregistratie .beer,Domains,1.0
1077,Domain registration .cn,Domains,1.0
1078,Domain registration .de,Domains,1.0
1079,Domain registration .se,Domains,1.0
1080,Domain registration .it,Domains,1.0
1081,Domain registration .rentals,Domains,1.0
1082,Domain registration .care,Domains,1.0
1083,Domeinregistratie .sg,Domains,1.0
1084,Domain registration .vlaanderen,Domains,1.0
1085,Domeinregistratie .work,Domains,1.0
1086,Domain registration .chat,Domains,1.0
1087,Domeinregistratie .gmbh,Domains,1.0
1088,Terughalen opgeheven .net domeinnaam,Domains,1.0
1089,"Domeinregistratie onderhoud .BE
*****.be
**1-jarig contract tot xx/xx/20xx** vermelden
bij PRODUCTID",Domains,1.0
1090,Een DDS Domein met .tv extensie,Domains,1.0
1091,Een DDS Domein met .mobi extensie,Domains,1.0
1092,Een DDS Domein met .nu extensie,Domains,1.0
1093,Domeinregistratie .LT,Domains,1.0
1094,Domeinregistratie .GR,Domains,1.0
1095,Domeinregistratie .MX,Domains,1.0
1096,Domain registration .CAREERS,Domains,1.0
1097,Domain registration .CO,Domains,1.0
1098,Domain registration .EDUCATION,Domains,1.0
1099,Domain registration .FLORIST,Domains,1.0
1100,Domain registration .IMMOBILIEN,Domains,1.0
1101,Domain registration .PRODUCTIONS,Domains,1.0
1102,Domain registration .TOKYO,Domains,1.0
1103,Domain registration .INVESTMENTS,Domains,1.0
1104,Domain registration .HAUS,Domains,1.0
1105,Domain registration .AUDIO,Domains,1.0
1106,Domain registration .DIRECT,Domains,1.0
1107,Domain registration .SEX,Domains,1.0
1108,Domain registration .WORK,Domains,1.0
1109,Domain registration .WINE,Domains,1.0
1110,.design,Domains,1.0
1111,.earth,Domains,1.0
1112,.im,Domains,1.0
1113,.link,Domains,1.0
1114,.tk,Domains,1.0
1115,.team,Domains,1.0
1116,.pictures,Domains,1.0
1117,.computer,Domains,1.0
1118,.direct,Domains,1.0
1119,.energy,Domains,1.0
1120,.group,Domains,1.0
1121,.guru,Domains,1.0
1122,.no,Domains,1.0
1123,.cn,Domains,1.0
1124,.agency,Domains,1.0
1125,.co.nl,Domains,1.0
1126,Premium Domeinregistratie .live,Domains,1.0
1127,.hu,Domains,1.0
1128,.co.uk,Domains,1.0
1129,.de,Domains,1.0
1130,.at domeinnaam,Domains,1.0
1131,.net domeinnaam,Domains,1.0
1132,.nl domeinnaam,Domains,1.0
1133,.do,Domains,1.0
1134,Domain registration .FAMILY,Domains,1.0
1135,Domeinnaamregistratie,Domains,1.0
1136,Domeinregistratie .tk,Domains,1.0
1137,Domeinregistratie .io,Domains,1.0
1138,Domeinregistratie .sc,Domains,1.0
1139,Domeinregistratie .com.tw,Domains,1.0
1140,Domeinregistratie .gg,Domains,1.0
1141,Domeinregistratie .pm,Domains,1.0
1142,Domeinregistratie .re,Domains,1.0
1143,Domeinregistratie .gy,Domains,1.0
1144,Domeinregistratie .gallery,Domains,1.0
1145,Domeinregistratie .today,Domains,1.0
1146,Domeinregistratie .kitchen,Domains,1.0
1147,Domeinregistratie .careers,Domains,1.0
1148,Domeinregistratie .systems,Domains,1.0
1149,Domeinregistratie .red,Domains,1.0
1150,Domeinregistratie .trade,Domains,1.0
1151,Domeinregistratie .cooking,Domains,1.0
1152,Domeinregistratie .life,Domains,1.0
1153,Domeinregistratie .ooo,Domains,1.0
1154,Domeinregistratie .yoga,Domains,1.0
1155,Domeinregistratie .football,Domains,1.0
1156,Domeinregistratie .site,Domains,1.0
1157,Domeinregistratie .online,Domains,1.0
1158,Domeinregistratie .college,Domains,1.0
1159,Domeinregistratie .study,Domains,1.0
1160,Domain registration .eu,Domains,1.0
1161,Domain registration .be,Domains,1.0
1162,Domain registration .nl,Domains,1.0
1163,Change of registrant details .be,Domains,1.0
1164,Domain registration .gg,Domains,1.0
1165,Domain registration .vision,Domains,1.0
1166,Domeinregistratie .eu,Domains,1.0
1167,Domeinregistratie .net,Domains,1.0
1168,Domeinregistratie .cn,Domains,1.0
1169,Domeinregistratie .in,Domains,1.0
1170,Domeinregistratie .club,Domains,1.0
1171,Domain registration .click,Domains,1.0
1172,Domeinregistratie .world,Domains,1.0
1173,Domain registration .band,Domains,1.0
1174,Domain registration .coach,Domains,1.0
1175,Domeinregistratie .bet,Domains,1.0
